// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\obj\Release\net9.0/" /p:OutDir="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\bin\Release\net9.0/" /p:OutputPath="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\bin\Release\net9.0/" in C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f
// command took 2.7 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\obj\Release\net9.0/" /p:OutDir="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\bin\Release\net9.0/" /p:OutputPath="C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\bin\Release\net9.0/" --output "C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f\bin\Release\net9.0/" in C:\Users\Unkno\OneDrive\Área de Trabalho\Mod02\Mod02\bin\Release\net9.0\c2c2f872-f290-4209-9ac4-73e24f790a3f
// command took 8.82 sec and exited with 0
// ***** Done, took 00:00:11 (11.75 sec)   *****
// Found 3 benchmarks:
//   ListVersusDictionary.GetValueFromList: DefaultJob
//   ListVersusDictionary.GetValueFromDictionary: DefaultJob
//   ListVersusDictionary.GetValueFromLinq: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
Min = 1.802 μs, Q1 = 1.814 μs, Median = 1.823 μs, Q3 = 1.829 μs, Max = 1.842 μs
IQR = 0.015 μs, LowerFence = 1.791 μs, UpperFence = 1.851 μs
ConfidenceInterval = [1.810 μs; 1.834 μs] (CI 99.9%), Margin = 0.012 μs (0.66% of Mean)
Skewness = -0.19, Kurtosis = 2.28, MValue = 2

// ** Remained 0 (0,0%) benchmark(s) to run. Estimated finish 2025-01-22 22:18 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\ListVersusDictionary-report.csv
  BenchmarkDotNet.Artifacts\results\ListVersusDictionary-report-github.md
  BenchmarkDotNet.Artifacts\results\ListVersusDictionary-report.html

// * Detailed results *
ListVersusDictionary.GetValueFromList: DefaultJob
Runtime = .NET 9.0.1 (9.0.124.61010), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 1.924 μs, StdErr = 0.009 μs (0.46%), N = 15, StdDev = 0.034 μs
Min = 1.886 μs, Q1 = 1.897 μs, Median = 1.902 μs, Q3 = 1.949 μs, Max = 1.992 μs
IQR = 0.052 μs, LowerFence = 1.819 μs, UpperFence = 2.027 μs
ConfidenceInterval = [1.887 μs; 1.961 μs] (CI 99.9%), Margin = 0.037 μs (1.91% of Mean)
Skewness = 0.55, Kurtosis = 1.74, MValue = 2
-------------------- Histogram --------------------
[1.875 μs ; 1.929 μs) | @@@@@@@@
[1.929 μs ; 2.011 μs) | @@@@@@@
---------------------------------------------------

ListVersusDictionary.GetValueFromDictionary: DefaultJob
Runtime = .NET 9.0.1 (9.0.124.61010), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 25.192 ns, StdErr = 0.073 ns (0.29%), N = 15, StdDev = 0.282 ns
Min = 24.781 ns, Q1 = 25.001 ns, Median = 25.112 ns, Q3 = 25.478 ns, Max = 25.633 ns
IQR = 0.476 ns, LowerFence = 24.287 ns, UpperFence = 26.192 ns
ConfidenceInterval = [24.891 ns; 25.494 ns] (CI 99.9%), Margin = 0.301 ns (1.20% of Mean)
Skewness = 0.11, Kurtosis = 1.52, MValue = 2
-------------------- Histogram --------------------
[24.631 ns ; 25.783 ns) | @@@@@@@@@@@@@@@
---------------------------------------------------

ListVersusDictionary.GetValueFromLinq: DefaultJob
Runtime = .NET 9.0.1 (9.0.124.61010), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 1.822 μs, StdErr = 0.003 μs (0.16%), N = 14, StdDev = 0.011 μs
Min = 1.802 μs, Q1 = 1.814 μs, Median = 1.823 μs, Q3 = 1.829 μs, Max = 1.842 μs
IQR = 0.015 μs, LowerFence = 1.791 μs, UpperFence = 1.851 μs
ConfidenceInterval = [1.810 μs; 1.834 μs] (CI 99.9%), Margin = 0.012 μs (0.66% of Mean)
Skewness = -0.19, Kurtosis = 2.28, MValue = 2
-------------------- Histogram --------------------
[1.796 μs ; 1.845 μs) | @@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 11 (10.0.26100.2894)
Intel Core i5-8400 CPU 2.80GHz (Coffee Lake), 1 CPU, 6 logical and 6 physical cores
.NET SDK 9.0.102
  [Host]     : .NET 9.0.1 (9.0.124.61010), X64 RyuJIT AVX2 [AttachedDebugger]
  DefaultJob : .NET 9.0.1 (9.0.124.61010), X64 RyuJIT AVX2


| Method                 | Mean        | Error     | StdDev    |
|----------------------- |------------:|----------:|----------:|
| GetValueFromList       | 1,924.16 ns | 36.812 ns | 34.434 ns |
| GetValueFromDictionary |    25.19 ns |  0.301 ns |  0.282 ns |
| GetValueFromLinq       | 1,822.11 ns | 11.979 ns | 10.619 ns |

// * Warnings *
Environment
  Summary -> Benchmark was executed with attached debugger

// * Hints *
Outliers
  ListVersusDictionary.GetValueFromLinq: Default -> 1 outlier  was  removed (1.86 μs)

// * Legends *
  Mean   : Arithmetic mean of all measurements
  Error  : Half of 99.9% confidence interval
  StdDev : Standard deviation of all measurements
  1 ns   : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
Run time: 00:01:01 (61.8 sec), executed benchmarks: 3

Global total time: 00:01:14 (74.22 sec), executed benchmarks: 3
// * Artifacts cleanup *
Artifacts cleanup is finished
